muning	m u n i ŋ
yagyag	j a ɡ j a ɡ
lantad	l a n t a d
alkaldya	ʔ a l k a l d j a
sinamomo	s i n a m o m o
isama	ʔ i s a m a
siguro	s i ɡ u ɾ o
nakakalason	n a k a k a l a s o n
alkabalero	ʔ a l k a b a l e ɾ o
sumulat	s u m u l a t
kontratista	k o n t ɾ a t i s t a
deskaril	d e s k a ɾ i l
maghilik	m a ɡ h i l i k
balina	b a l i n a ʔ
helikoptero	h e l i k o p t e ɾ o
naglaway	n a ɡ l a w a j
estadistiko	ʔ e s t a d i s t i k o
kapayapaan	k a p a j a p a ʔ a n
sabunan	s a b u n a n
sawsawsuka	s a w s a w s u k a ʔ
mahiwaga	m a h i w a ɡ a ʔ
maging	m a ɡ i ŋ
rabiniko	ɾ a b i n i k o
eksotisisasyon	ʔ e k s o t i s i s a s j o n
maghugas	m a ɡ h u ɡ a s
aragarag	ʔ a ɾ a ɡ ʔ a ɾ a ɡ
balakilan	b a l a k i l a n
magpapansin	m a ɡ p a p a n s i n
talanga	t a l a ŋ a ʔ
karelyebo	k a ɾ e l j e b o
ansestro	ʔ a n s e s t ɾ o
awansikin	ʔ a w a n s i k i n
ref	ɾ e f
aksyonista	ʔ a k s j o n i s t a
malutuan	m a l u t u ʔ a n
samok	s a m o k
tuliya	t u l i a
sakam	s a k a m
dimakatarungan	d i ʔ m a k a t a ɾ u ŋ a n
kabuti	k a b u t i
nagdudulot	n a ɡ d u d u l o t
labo	l a b o ʔ
habonera	h a b o n e ɾ a
sanib	s a n i b
kabaiyuan	k a b a ʔ i u ʔ a n
tarampula	t a ɾ a m p u l a
manakawan	m a n a k a w a n
maggigitara	m a ɡ ɡ i ɡ i t a ɾ a
debobo	d e b o b o
kutsarain	k u t͡ʃ a ɾ a ʔ i n
matumal	m a t u m a l
ngakngak	ŋ a k ŋ a k
ansilis	ʔ a n s i l i s
kartada	k a ɾ t a d a
endoso	ʔ e n d o s o
tagaroon	t a ɡ a ɾ o ʔ o n
pamasok	p a m a s o k
laris	l a ɾ i s
monstruosidad	m o n s t ɾ u o s i d a d
dinidilawan	d i n i d i l a w a n
mautakan	m a ʔ u t a k a n
akolito	ʔ a k o l i t o
disenteria	d i s e n t e ɾ i a
lahad	l a h a d
pagwiwisik	p a ɡ w i w i s i k
sinili	s i n i l i
perspektibo	p e ɾ s p e k t i b o
antiyohos	ʔ a n t i o h o s
kroniismo	k ɾ o n i i s m o
ihalili	ʔ i h a l i l i
legasya	l e ɡ a s j a
tumapat	t u m a p a t
gulagulanit	ɡ u l a ɡ u l a n i t
kuyom	k u j o m
buhos	b u h o s
higanti	h i ɡ a n t i
pagsasaka	p a ɡ s a s a k a
mangimi	m a ŋ i m i
animadbersiyon	ʔ a n i m a d b e ɾ s i o n
tingin	t i ŋ i n
paltik	p a l t i k
bito	b i t o ʔ
pangko	p a ŋ k o
aniya	ʔ a n i a
binatilyo	b i n a t i l j o
haltak	h a l t a k
sangig	s a ŋ i ɡ
pagkamapanlikha	p a ɡ k a m a p a n l i k h a ʔ
usisa	ʔ u s i s a ʔ
pagdiriwang	p a ɡ d i ɾ i w a ŋ
lutuin	l u t u ʔ i n
talurami	t a l u ɾ a m i
sebada	s e b a d a
arkansiya	ʔ a ɾ k a n s i a
agatat	ʔ a ɡ a t a t
okoy	ʔ o k o j
doktorado	d o k t o ɾ a d o
putanginahin	p u t a ŋ i n a h i n
indesente	ʔ i n d e s e n t e
kaututangdila	k a ʔ u t ʔ u t a ŋ d i l a ʔ
magtagumpay	m a ɡ t a ɡ u m p a j
sarahan	s a ɾ a h a n
maligamgam	m a l i ɡ a m ɡ a m
kandangaok	k a n d a ŋ a ʔ o k
siyento	s i e n t o
bukana	b u k a n a
relihiyosa	ɾ e l i h i o s a
garbansos	ɡ a ɾ b a n s o s
balikwas	b a l i k w a s
pagbabasa	p a ɡ b a b a s a
dunggulin	d u ŋ ɡ u l i n
ulalo	ʔ u l a l o ʔ
samgyupsalan	s a m ɡ j u p s a l a n
waliwali	w a l i w a l i
bikas	b i k a s
antropopago	ʔ a n t ɾ o p o p a ɡ o
salba	s a l b a
lumbak	l u m b a k
aniskahoy	ʔ a n i s k a h o j
monarkiya	m o n a ɾ k i a
tahilan	t a h i l a n
mambulahaw	m a m b u l a h a w
lubig	l u b i ɡ
brazo	b ɾ a s o
masaksa	m a s a k s a ʔ
binaysok	b i n a j s o k
karbungkulo	k a ɾ b u ŋ k u l o
neolohismo	n e o l o h i s m o
lasak	l a s a k
lungtian	l u ŋ t i ʔ a n
diyeneretor	d i e n e ɾ e t o ɾ
ebolusyon	ʔ e b o l u s j o n
akronimo	ʔ a k ɾ o n i m o
ngatngat	ŋ a t ŋ a t
kulaybulog	k u l a j b u l o ɡ
kumbulsyon	k u m b u l s j o n
korista	k o ɾ i s t a
sumainyo	s u m a ʔ i n j o
sandaigdigan	s a n d a ʔ i ɡ d i ɡ a n
ikapulo	ʔ i k a p u l o ʔ
handbuk	h a n d b u k
bubuweltahan	b u b u e l t a h a n
retensiyon	ɾ e t e n s i o n
talangbulo	t a l a ŋ b u l o
ilera	ʔ i l e ɾ a
muang	m u ʔ a ŋ
danas	d a n a s
sensitibo	s e n s i t i b o
kaoba	k a ʔ o b a
piling	p i l i ŋ
pingguwino	p i ŋ ɡ u i n o
prekwensiya	p ɾ e k w e n s i a
kengkoy	k e ŋ k o j
katekismo	k a t e k i s m o
katimawaan	k a t i m a w a ʔ a n
surpresa	s u ɾ p ɾ e s a
aneks	ʔ a n e k s
interyor	ʔ i n t e ɾ j o ɾ
habanube	h a b a n ʔ u b e
tagos	t a ɡ o s
akrostiko	ʔ a k ɾ o s t i k o
talob	t a l o b
singkretiko	s i ŋ k ɾ e t i k o
neyon	n e o n
mahumaling	m a h u m a l i ŋ
malakristal	m a l a k ɾ i s t a l
guniguni	ɡ u n i ɡ u n i
maglalaot	m a ɡ l a l a ʔ o t
ramdam	ɾ a m d a m
hidmin	h i d m i n
ngalangala	ŋ a l a ŋ a l a
tambakan	t a m b a k a n
eskotada	ʔ e s k o t a d a
sanglaan	s a ŋ l a ʔ a n
binakunahan	b i n a k u n a h a n
mook	m o ʔ o k
kontrast	k o n t ɾ a s t
iklilat	ʔ i k l i l a t
akomodador	ʔ a k o m o d a d o ɾ
adiyaw	ʔ a d i a w
nutrisyon	n u t ɾ i s j o n
hablot	h a b l o t
lilip	l i l i p
pikon	p i k o n
alusema	ʔ a l u s e m a
samakatlo	s a m a k a t l o
obaryo	ʔ o b a ɾ j o
baryo	b a ɾ j o
duraan	d u ɾ a ʔ a n
adulasyon	ʔ a d u l a s j o n
punongkahoy	p u n o ŋ k a h o j
ibayiw	ʔ i b a j i w
koreksyonal	k o ɾ e k s j o n a l
isingit	ʔ i s i ŋ i t
anunsiyoklasipikado	ʔ a n u n s i o k l a s i p i k a d o
patriyarka	p a t ɾ i a ɾ k a
dupong	d u p o ŋ
ambrosya	ʔ a m b ɾ o s j a
kerosin	k e ɾ o s i n
atse	ʔ a t͡ʃ e
nusis	n u s i s
dayukdok	d a j u k d o k
sugba	s u ɡ b a
binawian	b i n a w i ʔ a n
manomano	m a n o m a n o
nood	n o ʔ o d
bulalay	b u l a l a j
matalim	m a t a l i m
plukurarol	p l u k u ɾ a ɾ o l
nanaginip	n a n a ɡ ʔ i n i p
awantakayin	ʔ a w a n t a k a j i n
ipagpaibaiba	ʔ i p a ɡ p a ʔ i b a ʔ i b a
bater	b a t e ɾ
daynosor	d a j n o s o ɾ
pagtae	p a ɡ t a ʔ e
tagabas	t a ɡ a b a s
hinas	h i n a s
maharot	m a h a ɾ o t
antiherpetiko	ʔ a n t i h e ɾ p e t i k o
maglayag	m a ɡ l a j a ɡ
estokado	ʔ e s t o k a d o
oktaba	ʔ o k t a b a
silidkainan	s i l i d k a ʔ i n a n
paradahan	p a ɾ a d a h a n
nuwi	n u i ʔ
belyasartes	b e l j a s ʔ a ɾ t e s
lohikal	l o h i k a l
absintyo	ʔ a b s i n t j o
mababalang	m a b a b a l a ŋ
alpasote	ʔ a l p a s o t e
akrobatiko	ʔ a k ɾ o b a t i k o
unggoy	ʔ u ŋ ɡ o j
mamili	m a m i l i
magtipid	m a ɡ t i p i d
kinawayan	k i n a w a j a n
usli	ʔ u s l i ʔ
tabayag	t a b a j a ɡ
manginis	m a ŋ ʔ i n i s
bilin	b i l i n
kodigo	k o d i ɡ o
ngalngal	ŋ a l ŋ a l
tiyak	t i a k
eronawta	ʔ e ɾ o n a w t a
baling	b a l i ŋ
mabasa	m a b a s a
taluidyap	t a l u ʔ i d j a p
taliris	t a l i ɾ i s
asta	ʔ a s t a ʔ
alkahuwete	ʔ a l k a h u e t e
malandas	m a l a n d a s
parabula	p a ɾ a b u l a
nabuhay	n a b u h a j
inin	ʔ i n ʔ i n
yamukmok	j a m u k m o k
transpormasyon	t ɾ a n s p o ɾ m a s j o n
tiwali	t i w a l i ʔ
dumito	d u m i t o
proteksyon	p ɾ o t e k s j o n
alahilyos	ʔ a l a h i l j o s
gantingpagal	ɡ a n t i ŋ p a ɡ a l
daidi	d a ʔ i d i ʔ
kamagalingga	k a m a ɡ a l i ŋ ɡ a
amibika	ʔ a m i b i k a
hungkag	h u ŋ k a ɡ
hirin	h i ɾ i n
patago	p a t a ɡ o ʔ
dagibulog	d a ɡ i b u l o ɡ
agrabante	ʔ a ɡ ɾ a b a n t e
manahimik	m a n a h i m i k
kadenaperpetwa	k a d e n a p e ɾ p e t w a
sitsirya	s i t͡ʃ i ɾ j a
kumulang	k u m u l a ŋ
hinayupak	h i n a j u p a k
umpisa	ʔ u m p i s a
itali	ʔ i t a l i ʔ
he	h e
paghigantihan	p a ɡ h i ɡ a n t i h a n
buhusan	b u h u s a n
maaantot	m a ʔ a ʔ a n t o t
talukbong	t a l u k b o ŋ
burgis	b u ɾ ɡ i s
karaniwan	k a ɾ a n i w a n
ihatidsundo	ʔ i h a t i d s u n d o ʔ
tusoktusok	t u s o k t u s o k
desyerto	d e s j e ɾ t o
maganak	m a ɡ ʔ a n a k
bumagyo	b u m a ɡ j o
syentipiko	s j e n t i p i k o
litsiyas	l i t͡ʃ i a s
agwasa	ʔ a ɡ w a s a
sakidlat	s a k i d l a t
kamison	k a m i s o n
kasiguraduhan	k a s i ɡ u ɾ a d u h a n
diakritiko	d i a k ɾ i t i k o
unipormado	ʔ u n i p o ɾ m a d o
kukudkurin	k u k u d k u ɾ i n
yano	j a n o
magtses	m a ɡ t͡ʃ e s
wingkag	w i ŋ k a ɡ
kabagang	k a b a ɡ a ŋ
saladyo	s a l a d j o
positibismo	p o s i t i b i s m o
magkwento	m a ɡ k w e n t o
labaspasok	l a b a s p a s o k
mamimili	m a m i m i l i
agwasil	ʔ a ɡ w a s i l
kash	k a ʃ
binutil	b i n u t i l
mamitwin	m a m i t w i n
maintindihan	m a ʔ i n t i n d i h a n
napakamabubuti	n a p a k a m a b u b u t i
kasarilihan	k a s a ɾ i l i h a n
subasob	s u b a s o b
maglasing	m a ɡ l a s i ŋ
makanan	m a k a n a n
kalabos	k a l a b o s
pangintindi	p a ŋ ʔ i n t i n d i
pumbrera	p u m b ɾ e ɾ a
gabihin	ɡ a b ʔ i h i n
ulikba	ʔ u l i k b a ʔ
gasera	ɡ a s e ɾ a
totnyak	t o t n j a k
redaksiyon	ɾ e d a k s i o n
tahan	t a h a n
calaquiyan	k a l a k i a n
baibaitang	b a ʔ i b a ʔ i t a ŋ
uroy	ʔ u ɾ o j
brodkas	b ɾ o d k a s
bitsobitso	b i t͡ʃ o b i t͡ʃ o
kulambo	k u l a m b o ʔ
astropisika	ʔ a s t ɾ o p i s i k a
pahinante	p a h i n a n t e
marami	m a ɾ a m i
masungit	m a s u ŋ i t
ornitolohiya	ʔ o ɾ n i t o l o h i a
aleli	ʔ a l e l i
haylayt	h a j l a j t
anekso	ʔ a n e k s o
serapina	s e ɾ a p i n a
aeropwerto	ʔ a e ɾ o p w e ɾ t o
lamesa	l a m e s a
alitaptap	ʔ a l i t a p t a p
kapis	k a p i s
pasbuk	p a s b u k
tabad	t a b a d
biyatiko	b i a t i k o
pukol	p u k o l
kalatuwat	k a l a t u a t
umiiyak	ʔ u m i ʔ i a k
eskaut	ʔ e s k a w t
mapanganurin	m a p a ŋ a n u ɾ i n
onseonse	ʔ o n s e ʔ o n s e
akustumbrado	ʔ a k u s t u m b ɾ a d o
politikal	p o l i t i k a l
labinsiyam	l a b i n s i a m
musikero	m u s i k e ɾ o
anyosibil	ʔ a n j o s i b i l
anestisya	ʔ a n e s t i s j a
ampiyas	ʔ a m p i a s
gunita	ɡ u n i t a ʔ
koloran	k o l o ɾ a n
tipuno	t i p u n o ʔ
diko	d i k o
parselpos	p a ɾ s e l p o s
balanga	b a l a ŋ a ʔ
awitin	ʔ a w i t i n
pantasa	p a n t a s a
agwarehiya	ʔ a ɡ w a ɾ e h i a
pamana	p a m a n a
sulinaw	s u l i n a w
bahagan	b a h a ɡ a n
bibe	b i b e
pipirmahan	p i p i ɾ m a h a n
halohalo	h a l o ʔ h a l o ʔ
taway	t a w a j
es	ʔ e s
ampiteyatro	ʔ a m p i t e a t ɾ o
magbasanlot	m a ɡ b a s a n l o t
kumbento	k u m b e n t o
magalit	m a ɡ a l i t
maisto	m a ʔ i s t o
senyorito	s e n j o ɾ i t o
arco	ʔ a ɾ k o
sotsowa	s o t͡ʃ o a
lapastanganin	l a p a s t a ŋ a n i n
piglas	p i ɡ l a s
tatakdaliri	t a t a k d a l i ɾ i ʔ
gamitan	ɡ a m i t a n
seremonyal	s e ɾ e m o n j a l
kostumer	k o s t u m e ɾ
magkasakit	m a ɡ k a s a k i t
pagputok	p a ɡ p u t o k
madalingaraw	m a d a l i ŋ ʔ a ɾ a w
siyokoy	s i o k o j
luyaluyahan	l u j a l u j a h a n
saribuhay	s a ɾ i b u h a j
anestesiyolohiya	ʔ a n e s t e s i o l o h i a
benepisyaryo	b e n e p i s j a ɾ j o
pagbasehan	p a ɡ b a s e h a n
upo	ʔ u p o ʔ
hidroheno	h i d ɾ o h e n o
ambwang	ʔ a m b w a ŋ
ngibugho	ŋ i b u ɡ h o ʔ
kahuylalao	k a h u j l a l a ʔ o
tinggal	t i ŋ ɡ a l
supok	s u p o k
dadalwa	d a d a l w a
uri	ʔ u ɾ i ʔ
tighoy	t i ɡ h o j
plantsado	p l a n t͡ʃ a d o
pinabubulaanan	p i n a b u b u l a ʔ a n a n
mangangabayo	m a ŋ a ŋ a b a j o
kalibkib	k a l i b k i b
tambang	t a m b a ŋ
bulahaw	b u l a h a w
tagibang	t a ɡ i b a ŋ
alerhia	ʔ a l e ɾ h i a
balipik	b a l i p i k
lauas	l a ʔ u ʔ a s
masubasko	m a s u b a s k o
namuro	n a m u ɾ o
kostal	k o s t a l
diris	d i ɾ i s
adokin	ʔ a d o k i n
humigitkumulang	h u m i ɡ i t k u m u l a ŋ
dagikapnayan	d a ɡ i k a p n a j a n
panwelo	p a n w e l o
magimbak	m a ɡ ʔ i m b a k
alunya	ʔ a l u n j a ʔ
anarkismo	ʔ a n a ɾ k i s m o
lampik	l a m p i k
dinakdakan	d i n a k d a k a n
pinanggalingan	p i n a ŋ ɡ a l i ŋ a n
inspektor	ʔ i n s p e k t o ɾ
layiw	l a j i w
kumirya	k u m i ɾ j a
onaman	ʔ o n a m a n
alkaldesa	ʔ a l k a l d e s a
hebor	h e b o ɾ
puliyagan	p u l i a ɡ a n
atang	ʔ a t a ŋ
kahinoghinugan	k a h i n o ɡ h i n u ɡ a n
gulugod	ɡ u l u ɡ o d
tunggak	t u ŋ ɡ a k
balikaral	b a l i k ʔ a ɾ a l
puwaki	p u a k i ʔ
pamuran	p a m u ɾ a n
kabihasnan	k a b i h a s n a n
tukarol	t u k a ɾ o l
galyon	ɡ a l j o n
miyembro	m i e m b ɾ o
atin	ʔ a t i n
lingkodbayan	l i ŋ k o d b a j a n
praktisado	p ɾ a k t i s a d o
tuhog	t u h o ɡ
kuwadrilya	k u a d ɾ i l j a
antagonistiko	ʔ a n t a ɡ o n i s t i k o
kampon	k a m p o n
nagaa	n a ɡ ʔ a ʔ a ʔ
antikuwado	ʔ a n t i k u a d o
abstensiyon	ʔ a b s t e n s i o n
punebre	p u n e b ɾ e
beripikahin	b e ɾ i p i k a h i n
piranggot	p i ɾ a ŋ ɡ o t
paskuwas	p a s k u a s
pilibustero	p i l i b u s t e ɾ o
opensiba	ʔ o p e n s i b a
isagawa	ʔ i s a ɡ a w a ʔ
baguntao	b a ɡ u n t a ʔ o
aalugalog	ʔ a ʔ a l u ɡ ʔ a l o ɡ
intuwisyon	ʔ i n t u i s j o n
artistahin	ʔ a ɾ t i s t a h i n
nangingisda	n a ŋ i ŋ i s d a ʔ
kanino	k a n i n o
antiohos	ʔ a n t i o h o s
tagapamahala	t a ɡ a p a m a h a l a ʔ
inasal	ʔ i n a s a l
biograpikal	b i o ɡ ɾ a p i k a l
sarsahan	s a ɾ s a h a n
talaorasan	t a l a ʔ o ɾ a s a n
bilbord	b i l b o ɾ d
korola	k o ɾ o l a
beng	b e ŋ
anaranghada	ʔ a n a ɾ a ŋ h a d a
bigkas	b i ɡ k a s
sugnayanon	s u ɡ n a j a n o n
kulimlim	k u l i m l i m
bilangguan	b i l a ŋ ɡ u ʔ a n
makilala	m a k i l a l a
lundo	l u n d o ʔ
plauta	p l a w t a
matigas	m a t i ɡ a s
pangyarda	p a ŋ j a ɾ d a
paguulit	p a ɡ ʔ u ʔ u l i t
drowing	d ɾ o w i ŋ
inisin	ʔ i n i s i n
mapayapa	m a p a j a p a ʔ
latay	l a t a j
pagmamadali	p a ɡ m a m a d a l i ʔ
ditse	d i t͡ʃ e
golyorya	ɡ o l j o ɾ j a
kompidante	k o m p i d a n t e
rumonda	ɾ u m o n d a
rekord	ɾ e k o ɾ d
palapahaman	p a l a p a h a m a n
takawpait	t a k a w p a ʔ i t
kalawit	k a l a w i t
kabiglaan	k a b i ɡ l a ʔ a n
mimyograp	m i m j o ɡ ɾ a p
tiyara	t i a ɾ a
parayaw	p a ɾ a j a w
ginip	ɡ i n i p
seresa	s e ɾ e s a
pihikan	p i h i k a n
biyak	b i a k
baliktanaw	b a l i k t a n a w
dumilaw	d u m i l a w
kutsina	k u t͡ʃ i n a
teolohiya	t e o l o h i a
kabaklaan	k a b a k l a ʔ a n
debosyon	d e b o s j o n
kulago	k u l a ɡ o
mulinyari	m u l i n j a ɾ i ʔ
kuhala	k u h a l a ʔ
sagutan	s a ɡ u t a n
ekiboko	ʔ e k i b o k o
ipagkunwari	ʔ i p a ɡ k u n w a ɾ i ʔ
probinsiyal	p ɾ o b i n s i a l
bayno	b a ʔ i n o
magapura	m a ɡ ʔ a p u ɾ a
kakainin	k a k a ʔ i n i n
harap	h a ɾ a p
mahahalimuyak	m a h a h a l i m u j a k
binuweltahan	b i n u e l t a h a n
armonika	ʔ a ɾ m o n i k a
kutsarahin	k u t͡ʃ a ɾ a h i n
katanway	k a t a n w a j
magyoyo	m a ɡ j o j o ʔ
nakibahagi	n a k i b a h a ɡ i
galamay	ɡ a l a m a j
kumprontasyon	k u m p ɾ o n t a s j o n
dilaan	d i l a ʔ a n
uhor	ʔ u h o ɾ
suyurin	s u j u ɾ i n
beho	b e h o
alkimya	ʔ a l k i m j a
terakeo	t e ɾ a k e o
punga	p u ŋ a
isaw	ʔ i s a w
alituwat	ʔ a l i t u a t
adisiotso	ʔ a d i s i ʔ o t͡ʃ o
pahidmin	p a h i d m i n
korona	k o ɾ o n a
pasotis	p a s o t i s
deit	d e j t
gobyerno	ɡ o b j e ɾ n o
nagkwento	n a ɡ k w e n t o
administrasyon	ʔ a d m i n i s t ɾ a s j o n
saligangbatas	s a l i ɡ a ŋ b a t a s
laswa	l a s w a ʔ
oligarkiya	ʔ o l i ɡ a ɾ k i a
koed	k o ʔ e d
goryon	ɡ o ɾ j o n
gasino	ɡ a s i n o
insenso	s j
salta	s a l t a
tuklap	t u k l a p
eladong	ʔ e l a d o ŋ
unyonismo	ʔ u n j o n i s m o
hanra	h a n ɾ a ʔ
tigyawat	t i ɡ j a w a t
dalubhasa	d a l u b h a s a ʔ
tiyansa	t i a n s a
halay	h a l a j
talsik	t a l s i k
sapanahon	s a p a n a h o n
mahabaan	m a h a b a ʔ a n
hunyango	h u n j a ŋ o ʔ
katalogo	k a t a l o ɡ o
anodinahan	ʔ a n o d i n a h a n
ipatotoo	ʔ i p a t o t o ʔ o
sumagitsit	s u m a ɡ i t s i t
atig	ʔ a t i ɡ
groserya	ɡ ɾ o s e ɾ j a
talimang	t a l i m a ŋ
katuparan	k a t u p a ɾ a n
rehiyonal	ɾ e h i o n a l
kumidya	k u m i d j a
kolads	k o l a d s
reserbasyon	ɾ e s e ɾ b a s j o n
kapnayan	k a p n a j a n
lumayas	l u m a j a s
literasya	l i t e ɾ a s j a
pirali	p i ɾ a l i ʔ
mahinay	m a h i n a j
hero	h e ɾ o
manika	m a n i k a ʔ
bahiya	b a h i a
espinghe	ʔ e s p i ŋ h e
meritokrasya	m e ɾ i t o k ɾ a s j a
batingawan	b a t i ŋ a w a n
pamasakbutas	p a m a s a k b u t a s
bumabagsak	b u m a b a ɡ s a k
kayan	k a j a n
tapatin	t a p a t i n
abrigana	ʔ a b ɾ i ɡ a n a
tikim	t i k i m
gagi	ɡ a ɡ i ʔ
pilma	p i l m a
hagkan	h a ɡ k a n
biyudo	b i u d o
madagim	m a d a ɡ i m
mapalot	m a p a l o t
ambi	ʔ a m b i ʔ
soloista	s o l o i s t a
lasingin	l a s i ŋ i n
dokumentaryo	d o k u m e n t a ɾ j o
langawin	l a ŋ a w i n
katha	k a t h a ʔ
mangaluluwa	m a ŋ a l u l u a
sabihin	s a b i h i n
iunlad	ʔ i ʔ u n l a d
dalin	d a l i n
ulser	ʔ u l s e ɾ
dinuduguan	d i n u d u ɡ u ʔ a n
kariktan	k a ɾ i k t a n
arogansya	ʔ a ɾ o ɡ a n s j a
bawaw	b a w a w
traysikelan	t ɾ a j s i k e l a n
platun	p l a t u n
utdo	ʔ u t d o
maimpluwensiya	m a ʔ i m p l u e n s i a
kota	k o t a
teknikalidad	t e k n i k a l i d a d
panggupit	p a ŋ ɡ u p i t
gatlang	ɡ a t l a ŋ
palagitlingan	p a l a ɡ i t l i ŋ a n
marurok	m a ɾ u ɾ o k
malabon	m a l a b o n
inusisa	ʔ i n u s i s a ʔ
balaho	b a l a h o ʔ
akrostik	ʔ a k ɾ o s t i k
mawala	m a w a l a ʔ
ulnubanwahin	ʔ u l n u b a n w a h i n
baywang	b a j w a ŋ
sagap	s a ɡ a p
alkaloyd	ʔ a l k a l o j d
dinumero	d i n u m e ɾ o
aksiyuli	ʔ a k s i u l i
uliao	ʔ u l j a ʔ o
malibro	m a l i b ɾ o
patolohiya	p a t o l o h i a
bruder	b ɾ u d e ɾ
eksepsiyon	ʔ e k s e p s i o n
tutol	t u t o l
paglalarawan	p a ɡ l a l a ɾ a w a n
sipra	s i p ɾ a
puliswika	p u l i s w i k a ʔ
sakupbayan	s a k u p b a j a n
dumupok	d u m u p o k
gaod	ɡ a ʔ o d
buhagsigwasan	b u h a ɡ s i ɡ w a s a n
maghuhugaskamay	m a ɡ h u h u ɡ a s k a m a j
tumangka	t u m a ŋ k a ʔ
teklado	t e k l a d o
makabayan	m a k a b a j a n
ahastubig	ʔ a h a s t u b i ɡ
huwag	h u a ɡ
buliyos	b u l i o s
agaran	ʔ a ɡ a ɾ a n
inmakulada	ʔ i n m a k u l a d a
repertoryo	ɾ e p e ɾ t o ɾ j o
tiklop	t i k l o p
ingkong	ʔ i ŋ k o ŋ
masagwil	m a s a ɡ w i l
kupang	k u p a ŋ
maasin	m a ʔ a s i n
kabuto	k a b u t o
butobutonesan	b u t o b u t o n e s a n
pyembrera	p j e m b ɾ e ɾ a
iterasyon	ʔ i t e ɾ a s j o n
talampakan	t a l a m p a k a n
palsipika	p a l s i p i k a
alibarbar	ʔ a l i b a ɾ b a ɾ
gulangan	ɡ u l a ŋ a n
sulidlawas	s u l i d l a w a s
hustisya	h u s t i s j a
gilgil	ɡ i l ɡ i l
magapuhap	m a ɡ ʔ a p u h a p
nabutas	n a b u t a s
maligoy	m a l i ɡ o j
pinalayas	p i n a l a j a s
samid	s a m i d
paruparo	p a ɾ u p a ɾ o
yero	j e ɾ o
panyo	p a n j o ʔ
patalsik	p a t a l s i k
waling	w a l i ŋ
distansiya	d i s t a n s i a
padyak	p a d j a k
lakas	l a k a s
mataimtim	m a t a ʔ i m t i m
pauwe	p a ʔ u e ʔ
dansay	d a n s a j
dosyentos	d o s j e n t o s
antas	ʔ a n t a s
respondante	ɾ e s p o n d a n t e
maghawak	m a ɡ h a w a k
kapansanan	k a p a n s a n a n
hatinggabi	h a t i ŋ ɡ a b i
palalamunan	p a l a l a m u n a n
nuksa	n u k s a ʔ
karboliko	k a ɾ b o l i k o
ikatha	ʔ i k a t h a ʔ
harabe	h a ɾ a b e
baliksabi	b a l i k s a b i
riyesgo	ɾ i e s ɡ o
kontraalmirante	k o n t ɾ a ʔ a l m i ɾ a n t e
batongtuntungan	b a t o ŋ t u n t u ŋ a n
habangalon	h a b a ŋ ʔ a l o n
kamape	k a m a p e
kiyakis	k i a k i s
unlak	ʔ u n l a k
isang	ʔ i s a ŋ
himpil	h i m p i l
komodoro	k o m o d o ɾ o
katisismo	k a t i s i s m o
alerdyik	ʔ a l e ɾ d j i k
sumalpok	s u m a l p o k
piit	p i ʔ i t
magyasyas	m a ɡ j a s j a s
pinalitadahan	p i n a l i t a d a h a n
abstrakto	ʔ a b s t ɾ a k t o
magabdika	m a ɡ ʔ a b d i k a
hilatsa	h i l a t͡ʃ a
penoy	p e n o j
promulgasyon	p ɾ o m u l ɡ a s j o n
peluka	p e l u k a
sikatsikat	s i k a t s i k a t
sakwa	s a k w a
pagutot	p a ɡ ʔ u t ʔ o t
aktitud	ʔ a k t i t u d
kasanyuan	k a s a n j u ʔ a n
bangungot	b a ŋ u ŋ o t
deretsa	d e ɾ e t͡ʃ a
untos	ʔ u n t o s
agreman	ʔ a ɡ ɾ e m a n
mayk	m a j k
biloy	b i l o j
malawakan	m a l a w a k a n
isinasantabi	ʔ i s i n a s a n t a b i
balintunay	b a l i n t u n a j
harakiri	h a ɾ a k i ɾ i
barakilan	b a ɾ a k i l a n
pamayanan	p a m a j a n a n
naol	n a ʔ o l
haciendera	h a s j e n d e ɾ a
resibaryo	ɾ e s i b a ɾ j o
pangatnig	p a ŋ a t n i ɡ
tiwangwang	t i w a ŋ w a ŋ
palisan	p a l i s a n
roler	ɾ o l e ɾ
isod	ʔ i s o d
magkaluban	m a ɡ k a l u b a n
lingguhan	l i ŋ ɡ u h a n
manggagamot	m a ŋ ɡ a ɡ a m o t
buong	b u ʔ o ŋ
arte	ʔ a ɾ t e
komadrona	k o m a d ɾ o n a
semantika	s e m a n t i k a
paragwas	p a ɾ a ɡ w a s
poligamya	p o l i ɡ a m j a
sauli	s a ʔ u l i ʔ
walastik	w a l a s t i k
pusok	p u s o k
mangmolestiya	m a ŋ m o l e s t i a
walangbisa	w a l a ŋ b i s a ʔ
alegorisahin	ʔ a l e ɡ o ɾ i s a h i n
palangii	p a l a ŋ i ʔ i
masira	m a s i ɾ a ʔ
anonas	ʔ a n o n a s
sibol	s i b o l
magkakarne	m a ɡ k a k a ɾ n e
alternasyon	ʔ a l t e ɾ n a s j o n
talahib	t a l a h i b
reputasyon	ɾ e p u t a s j o n
sudsod	s u d s o d
paypayin	p a j p a j i n
imperpeksiyon	ʔ i m p e ɾ p e k s i o n
'no	n o
pulitikal	p u l i t i k a l
komunyon	k o m u n j o n
mulat	m u l a t
uwido	ʔ u i d o
kansa	k a n s a
