kalima	k a l̪ i m a
kalinaw	k a l i n a w
kalingawan	k a l i ŋ a w a n
kalipay	k a l i p a j
kalis	k a l i s
kaliwat	k a l i w a t
kaliwatan	k a l i w a t a n
kalos	k a l o s
kalos	k a w o s
kalsada	k a l s a d a
kaluha	k a l u h a
kaluhaan	k a l u h a ʔ a n
kaluhaan	k a w h a ʔ a n
kaluhaan	k a w u h a ʔ a n
kalundan	k a l u n d a n
kaluoy	k a l u ʔ o j
kamagong	k a m a ɡ o ŋ
kamangyan	k a m a ŋ j a n
kamantigi	k a m a n t i ɡ i
kamao	k a m a ʔ o
kamatayon	k a m a t a d͡ʒ o n
kamatayon	k a m a t a j o n
kamatuoran	k a m a t u ʔ o ɾ a n
kamatyonon	k a m a t j o n o n
kambras	k a m b ɾ a s
kamkam	k a m k a m
kamlas	k a m l a s
kampanilya	k a m p a n i l j a
kamparang	k a m p a ɾ a ŋ
kampeyonato	k a m p e j o n a t o
kamras	k a m ɾ a s
kamunggay	k a m u ŋ ɡ a j
kamuning	k a m u n i ŋ
kana	k a n a ʔ
kanako	k a n a k o ʔ
kanato	k a n a t o ʔ
kangitngit	k a ŋ i t ŋ i t
kani	k a n i
kanibalismo	k a n i b a l i s m o
kanimo	k a n i m o
kansiyon	k a n s i j o n
kanunay	k a n u n a j
kanyon	k a n j o n
kapa	k a p a ʔ
kapait	k a p a i t
kapalaran	k a p a l a ɾ a n
kapanganuran	k a p a ŋ a n u ɾ a n
kapayas	k a p a j a s
kapinyahan	k a p i n j a h a n
kapitalismo	k a p i t a l i s m o
kapitalista	k a p i t a l i s t a
kapito	k a p i t̪ o
kapitoan	k a p i t o ʔ a n
kapitolyo	k a p i t o l j o
kapoy	k a p o j
kapritso	k a p ɾ i t s o
kapuloan	k a p u l o ʔ a n
kapulongnan	k a p u l o ŋ n a n
kaputol	k a p u t o l
kaputol	k a p u t̪ o l̪
karaan	k a ɾ a a n
karaho	k a ɾ a h o
karas	k a ɾ a s
kargaburo	k a ɾ ɡ a b u ɾ o
kari	k a ɾ i
karinyo	k a ɾ i n j o
karmelitos	k a ɾ m e l i t o s
karnabal	k a ɾ n a b a l
karon	k a ɾ o n
karpa	k a ɾ p a
karpentero	k a ɾ p e n t e ɾ o
karsada	k a ɾ s a d a
karwahe	k a r w a h e
kasadpan	k a s a d p a n
kasamtangan	k a s a m t a ŋ a n
kasangga	k a s a ŋ ɡ a ʔ
kasaypanan	k a s a j p a n a n
kasilag	k a s i l a ɡ
kasilyas	k a s i l j a s
kasingkasing	k a s i ŋ k a s i ŋ
kasiyam	k a s̪ i j ʌ m
kasiyaman	k a s i d͡ʒ a m a n
kasiyaman	k a s i j a m a n
kaso	k a s o
kaspa	k a s p a
kasubo	k a s u b o ʔ
kasulya	k a s u l j a
kasundalohan	k a s u n d a l o h a n
kasya	k a s j a
katahap	k a t a h a p
katahom	k a t a h o m
katakos	k a t a k o s
katarak	k a t a ɾ a k
katawa	k a t a w a
katawhan	k a t a w h a n
kategoriya	k a t e ɡ o ɾ i j a
katig	k a t i ɡ
katigayonan	k a t i ɡ a j o n a n
katkat	k a t k a t
katloan	k a t l o ʔ a n
katmon	k a t m o n
kato	k a t o
katulo	k a t̪ ɔ l ʊ
katulog	k a t u l o ɡ
katungdanan	k a t u ŋ d a n a n
katunggan	k a t u ŋ ɡ a n
katunhayan	k a t u n h a j a n
katupad	k a t u p a d
kauban	k a ʔ u b a n
kaubanan	k a ʔ u b a n a n
kaugalingnan	k a ʔ u ɡ a l i ŋ n a n
kaugalingon	k a ʔ u ɡ a l i ŋ o n
kaugmaon	k a ʔ u ɡ m a ʔ o n
kaulaw	k a ʔ u l a w
kaulaw	k a ʔ u w a w
kaumagdan	k a w m a ɡ d a n
kaumhan	k a ʔ u m h a n
kaunom	k a ʔ u n o m
kaupat	k a ɔ p a t̪
kausa	k a ɔ s a
kauswagan	k a ʔ u s w a ɡ a n
kawaloan	k a w a l o ʔ a n
kawanangan	k a w a n a ŋ a n
kawayanan	k a w a j a n a n
kawras	k a w ɾ a s
kayas	k a d͡ʒ a s
kayat	k a d͡ʒ a t
kayat	k a j a t
kayata	k a j a t a
keso	k e s o
kidya	k i d j a
kikik	k i k i k
kilat	k i l a t
kilay	k i l a j
kilokilo	k i l o k i l o
kilomkilom	k i l o m k i l o m
kilumkilom	k i l u m k i l o m
kinaadman	k i n a ʔ a d m a n
kinabuhi	k i n a b u h i ʔ
kinahanglan	k i n a h a ŋ l a n
kinamaguwangan	k i n a m a ɡ u a ŋ a n
kinapusuran	k i n a p u s u ɾ a n
kinasingkasing	k i n a s i ŋ k a s i ŋ
kinatawo	k i n a t a w o
kinatulgan	k i n a t u l ɡ a n
kinaunahan	k i n ʌ u n a h ʌ n
kinaunahan	k ɪ n a ʊ n a h a n
kinawalogan	k i n a w a l o ɡ a n
kinhas	k i n h a s
kinhason	k i n h a s o n
kinsa	k i n s a
kinsena	k i n s e n a
kiri	k i ɾ i
kisami	k i s a m i
kita	k i t a ʔ
kitab	k i t a b
kitiw	k i t i w
kitkit	k i t k i t
klaro	k l a ɾ o
klinik	k l i n i k
kliyente	k l i j e n t e
kobra	k o b ɾ a
kobrador	k o b ɾ a d o ɾ
kodak	k o d a k
kokak	k o k a k
kolera	k o l e ɾ a
kolor	k o l o ɾ
kombensyon	k o m b e n s j o n
kombento	k o m b e n t o
komedyana	k o m e d j a n a
komedyano	k o m e d j a n o
komemorasyon	k o m e m o ɾ a s j o n
komentarista	k o m e n t a ɾ i s t a
komite	k o m i t e
komo	k o m o
kompetisyon	k o m p e t i s j o n
komposisyon	k o m p o s i s j o n
komunista	k o m u n i s t a
kondensada	k o n d e n s a d a
kongkreto	k o ŋ k ɾ e t o
kongresista	k o n ɡ ɾ e s i s t a
kongreso	k o n ɡ ɾ e s o
konkreto	k o n k ɾ e t o
konsagrasyon	k o n s a ɡ ɾ a s j o n
konsensiya	k o n s e n s i a
konsensya	k o n s e n s j a
konsolasyon	k o n s o l a s j o n
konsorte	k o n s o ɾ t e
kontador	k o n t a d o ɾ
kontrabando	k o n t ɾ a b a n d o
kooperasyon	k o o p e ɾ a s j o n
korason	k o ɾ a s o n
krayon	k ɾ a j o n
kristo	k ɾ i s t o
kropek	k ɾ o p e k
kubalan	k u b a l a n
kubalon	k u b a l o n
kubkob	k u b k o b
kubos	k u b o s
kubot	k u b o t
kubtanan	k u b t a n a n
kudeta	k u d e t a
kudkoran	k u d k o ɾ a n
kudyapi	k u d j a p i
kugaw	k u ɡ a w
kughal	k u ɡ h a l
kugmo	k u ɡ m o
kugmohon	k u ɡ m o h o n
kugon	k u ɡ o n
kugtong	k u ɡ t o ŋ
kuha	k u h a ʔ
kuhaanan	k u h a ʔ a n a n
kujaji	k u d͡ʒ a d͡ʒ i
kukok	k u k o k
kulago	k u l a ɡ o ʔ
kulangot	k u l a ŋ o t
kuli	k u l i ʔ
kulianon	k u l i ʔ a n o n
kulkog	k u l k u ɡ
kulkog	k ʊ l k ʊ ɡ
kulob	k u l o b
kulugpos	k u l u ɡ p u s
kulugpos	k ʊ l ʊ ɡ p ʊ s
kulukabildo	k u l̪ u k a b i l̪ d̪ o
kumagat	k u m a ɡ a t
kumagko	k u m a ɡ k o ʔ
kumalagko	k u m a l a ɡ k o ʔ
kumalagko	k u m a ɡ k o ʔ
kupo	k u p o ʔ
kupot	k u p o t
kuryente	k u ɾ j e n t e
kusgan	k u s ɡ a n
kusisang	k u s i s a ŋ
kutana	k u t a n a
kutas	k u t a s
kutsaron	k u t s a ɾ o n
kutsilyo	k u t s i l j o
kutsitsa	k u t s i t s a
kuwadrilyon	k u w a d ɾ i l j o n
kuwang	k u w a ŋ
kuwarenta	k u w a ɾ e n t a
kuwarta	k u a ɾ t a
kuwartahan	k u w a ɾ t a h a n
kuweba	k u w e b a
kuwenta	k u w e n t a
kuwintas	k u i n t a s
kuwintilyon	k u w i n t i l j o n
kuwitis	k u i t i s
kuyba	k u i b a
kuyog	k u j o ɡ
kwelyo	k w e l j o
kwestyonable	k w e s t j o n a b l e
kyawkyaw	k j a w k j a w
labanos	l a b a n o s
labaw	l a b a w
labay	l a b a j
labender	l a b e n d e ɾ
labhan	l a b h a n
labnot	l a b n o t
labong	l a b o ŋ
labuyo	l a b u j o ʔ
lagay	j a ɡ a j
lagdasan	l a ɡ d̪ a s a n
lagingling	l a ɡ i ŋ l i ŋ
lagkaw	l a ɡ k a w
lagos	l a ɡ o s
laguna	l a ɡ u n a
lagutmon	l a ɡ u t m o n
lagutom	l a ɡ u t o m
lahar	l a h a ɾ
lahing	l a h i ŋ
lakang	l a k a ŋ
lakat	l a k a t
lakatan	l a k a t a n
laki	l a k i
laksa	l a k s a ʔ
laksot	l a k s o t
lala	j a j a
lala	l̪ a
lala	l̪ a l̪ a
lalag	l a l a ɡ
lalao	l a l a ʔ o
lalat	l a l a t
lalawigan	l a l a w i ɡ a n
lali	l a l i ʔ
lalom	l a l o m
lamak	l a m a k
lamakan	l a m a k a n
lambong	l a m b o ŋ
lamdaman	l a m d a m a n
lami	l a m i ʔ
lampinig	l a m p i n i ɡ
landing	l a n d i ŋ
landinganan	l a n d i ŋ a n a n
landong	l a n d o ŋ
langgam	l a ŋ ɡ a m
langoyanan	l a ŋ o j a n a n
lanot	l̪ a n̪ o t̪
lansa	l a n s a
lansang	l a n s a ŋ
lansaro	l a n s a ɾ o
lansarohon	l a n s a ɾ o h o n
lansones	l a n s o n e s
lansyaw	l a n s j a w
lapa	l̪ a p a ʔ
lapida	l a p i d a
lapinig	l a p i n i ɡ
lapot	l a p o t
laraw	l a ɾ a w
larawan	l a ɾ a w a n
largabista	l a ɾ ɡ a b i s t a
lasang	l a s a ŋ
laslas	l a s l a s
lastiko	l a s t i k o
latid	l a t i d
lawayan	l a w a j a n
lawin	l a w i n
lawis	l a w i s
lawting	l a w t i ŋ
laya	l a j a ʔ
layat	l a d͡ʒ a t
layat	l a j a t
layo	j a j o ʔ
layo	l a d͡ʒ o ʔ
layo	l a j o ʔ
legalisasyon	l e ɡ a l i s a s j o n
lehislasyon	l e h i s l a s j o n
lehislatura	l e h i s l a t u ɾ a
letse	l e t s e
letsonan	l e t s o n a n
libang	l i b a ŋ
libo	l i b o
lihay	l i h a j
lilas	l i l a s
limbong	l i m b o ŋ
limpyo	l i m p j o
linaki	l i n a k i
linghod	l i ŋ h o d
lingkod	l i ŋ k o d
lingkoranan	l i ŋ k o ɾ a n a n
liningkoran	l i n i ŋ k o ɾ a n
linkoranan	l i n k o ɾ a n a n
linuto	l i n u t o ʔ
lisensiya	l i s e n s i j a
liso	l i s o
lisod	l i s o d
listahan	l i s t a h a n
litaniya	l i t a n i j a
litrato	l i t ɾ a t o
litsonan	l i t s o n a n
lomboy	j o m b ɔ ɪ
lomboy	l̪ o m b ɔ ɪ
longganisa	l o ŋ ɡ a n i s a
lubnganan	l u b ŋ a n a n
lugay	l u ɡ a j
lugaynan	l u ɡ a j n a n
lugi	l u ɡ i ʔ
luha	l u h a ʔ
lukdo	l u k d o
lulod	l u l o d
lumad	l u m a d
lumos	l u m o s
lumpia	l u m p j a
lumponid	l u m p o n i d
luna	l u n a ʔ
lundag	l u n d a ɡ
lunga	l̪ u ŋ a
lungag	l̪ u ŋ a ɡ
lungay	l u ŋ a j
lungayngay	l u ŋ a j ŋ a j
lunhaw	l u n h a w
lunsod	l u n s o d
luoy	l u ʔ o j
lupoy	l u p o j
lusay	l u s a j
lusok	l u s o k
lusot	l u s o t
lusotanan	l u s o t a n a n
luta	l u t a
luta	l u t a ʔ
lutahan	l u t a h a n
luwaan	l u w a ʔ a n
luyo	l u j o
maa	m a
maa	m a ʔ a
maanaa	m a ʔ a n a ʔ a
maanyag	m a ʔ a n j a ɡ
maayo	m a ʔ a d͡ʒ o
maayo	m a ʔ a j o
mabdos	m a b d o s
mabolo	m a b o l o
mabuntagan	m a b u n t a ɡ a n
mabuotbuoton	m a b u ʔ u t b u ʔ u t o n
madinugtungdugtongon	m a d i n u ɡ t o ŋ d u ɡ t o ŋ o n
madre	m a d ɾ e
madyong	m a d j o ŋ
magasin	m a ɡ a s i n
magbinuntagay	m a ɡ b i n u n t a ɡ a j
magbinuotan	m a ɡ b i n u ʔ u t a n
magbubuot	m a ɡ b u b u ʔ o t
magdudula	m a ɡ d u d u l a ʔ
magduduwa	m a ɡ d u d u w a ʔ
maghilom	m a ɡ h i l o m
magkabayo	m a ɡ k a b a j o
maglala	m a ɡ l a l a
magpailad	m a ɡ p a ʔ i l a d
magtiayon	m a ɡ t j a j o n
magulang	m a ɡ u l a ŋ
mahatagon	m a h a t a ɡ o n
mahay	m a h a j
mahilom	m a h i l u m
mahuyang	m a h u j a ŋ
mainom	m a ʔ i n o m
makaduha	m a k a d u h a
makaduha	m ɐ k ɐ d ʊ h ɐ
makalima	m ʌ k a l̪ i m a
makanapulo	m ʌ k a n a p u l ʊ ʔ
makaon	m a k a ʔ o n
makapito	m ʌ k a p i t̪ o
makaroni	m a k a ɾ o n i
makasiyam	m ʌ k a s̪ i j ʌ m
makatubol	m a k a t u b o l
makatulo	m a k a t u l o
makatulo	m ɐ k ɐ t ʊ l ʊ
makatunok	m a k a t u n o k
makaunom	m ʌ k a u n ʊ m
makaunom	m ʌ k a ʔ u n ʊ m
makaupat	m a k a ʔ u p a t
makaupat	m ɐ k ɐ ʔ ʊ p ɐ t
makausa	m ʌ k a u s̪ a
makigumaran	m a k i ɡ u m a ɾ a n
makina	m a k i n a
mal	m a l
mala	m a l a
malasugi	m a l a s u ɡ i
maldito	m a l d i t o
malinawon	m a l i n a w o n
malipayon	m a l i p a j o n
malisyoso	m a l i s j o s o
mall	m o l
malukpanon	m a l u k p a n o n
mamalaye	m a m a l a j e
mamalayi	m a m a l a j i
mamaligyaay	m a m a l i ɡ j a ʔ a j
mamatayan	m a m a t a j a n
mamati	m a m a t i ʔ
mamukongay	m a m u k o ŋ a j
mamumuno	m a m u m u n o ʔ
managatay	m a n a ɡ a t a j
managing	m a n a ɡ i ŋ
manahon	m a n a h o n
manambalay	m a n a m b a l a j
manananggot	m a n a n a ŋ ɡ o t
mananap	m a n a n a p
manang	m a n a ŋ
mananggiti	m a n a ŋ ɡ i t i
manawag	m a n a w a ɡ
manedyer	m a n ɪ d͡ʒ ə ɾ
manedyer	m a n ɪ d͡ʒ ɛ ɾ
manedyer	m a n ɪ d͡ʒ ɪ ɾ
mangahoy	m a ŋ a h o j
mangala	m a ŋ a l a
manghihilot	m a ŋ h i h i l o t
manghod	m a ŋ h o d
mangtas	m a ŋ t a s
manigarilyo	m a n i ɡ a ɾ i l j o
maniobra	m a n j o b ɾ a
maniudto	m a n i ʔ u d t o
manokmanok	m a n o k m a n o k
manong	m a n u ŋ
manoy	m a n u i
mansa	m a n s a
mansanitas	m a n s a n i t a s
mantala	m a n t a l a
manumbok	m a n u m b o k
manunubos	m a n u n u b o s
manuyo	m a n u j o ʔ
manyak	m a n j a k
manyakis	m a n j a k i s
mao	m a ʔ o
mapahiyomon	m a p a h i j o m o n
mapintas	m a p i n t a s
marinero	m a ɾ i n e ɾ o
martilyo	m a ɾ t i l j o
martsa	m a ɾ t s a
masanagon	m a s a n a ɡ o n
masareal	m a s̪ a ɾ̪ j a l̪
masetas	m a s e t a s
masetasan	m a s e t a s a n
masetera	m a s e t e ɾ a
masi	m a s i
maskara	m a s k a ɾ a
maskin	m a s k i n
masol	m a s o l
masuso	m a s u s o
masyador	m a s j a d o ɾ
matahapon	m a t a h a p o n
matay	m a t a j
mate	m a t e
matinumanon	m a t i n u m a n o n
matso	m a t s o
matulogtulog	m a t u l o ɡ t u l o ɡ
mauswagon	m a ʔ u s w a ɡ o n
may	m a j
maya	m a j a
maya	m a j a ʔ
mayong	m a j o ŋ
mayor	m a j o ɾ
mayta	m a j t a
menor	m i n o ɾ
menudo	m e n u d o
mesetas	m e s e t a s
mesetasan	m e s e t a s a n
migoy	m i ɡ o j
mika	m i k a ʔ
mikropono	m i k ɾ o p o n o
militarista	m i l i t a ɾ i s t a
milo	m i l̪ o ʔ
minaisan	m i n a ʔ i s a n
minero	m i n e ɾ o
mingaw	m i ŋ a w
mingawon	m i ŋ a w o n
mingming	m i ŋ m i ŋ
mino	m i n o
mintinar	m i n t i n a ɾ
mintras	m i n t ɾ a s
minuto	m i n u t o
misis	m i s i s
miyembro	m i j e m b ɾ o
miyentras	m i j e n t ɾ a s
mobaligya	m o b a l i ɡ j a ʔ
mobuntag	m o b u n t a ɡ
modus	m o d u s
mogawas	m o ɡ a w a s
mohilom	m o h i l o m
mokaon	m o k a ʔ o n
mongha	m o ŋ h a
montura	m o n t u ɾ a h a n
mopalit	m o p a l i t
morpema	m o ɾ p e m a
motor	m o t o ɾ
mudmod	m u d m o d
mumho	m u m h o
mura	m u ɾ a
murag	m u ɾ a ɡ
muro	m u ɾ o
musta	m u s t a
naa	n a ʔ a
nako	n a k o ʔ
namo	n a m o ʔ
naog	n a ʔ o ɡ
naoganan	n a ʔ o ɡ a n a n
napo	n a p o ʔ
napulo	n a p o ʔ
napulo	n a p u l o ʔ
napulo	n a p u w o ʔ
nasod	n a s o d
nawong	n a w o ŋ
negra	n e ɡ ɾ a
negro	n e ɡ ɾ o
nepotismo	n e p o t i s m o
nga	ŋ a
ngalan	ŋ a l a n
ngano	ŋ a n o
ngihib	ŋ i h i b
ngilo	ŋ i l̪ o
ngislit	ŋ i s l i t
ngitngit	ŋ i t ŋ i t
nguho	ŋ u h o ʔ
ngulngol	ŋ u l ŋ o l
ngutngot	ŋ u t ŋ o t
nila	n i l a
nimo	n i m o
ningtiil	n i ŋ t i ʔ i l
ninjo	n i n d͡ʒ o
ninyo	n i n d͡ʒ o
ninyo	n i n j o
nipa	n i p a ʔ
niya	n i d͡ʒ a
niya	n i j a
niyebe	n i j e b e
nukos	n u k o s
nuwebe	n u w e b e
obserbasyon	ʔ o b s e ɾ b a s j o n
og	ʔ u ɡ
oportunista	ʔ o p o ɾ t u n i s t a
orasyon	ʔ o ɾ a s j o n
otap	ʔ o t a p
otin	ʔ o t i n
pa	p a
pabo	p a b o
pabugnaw	p a b u ɡ n a w
padulong	p a d u l o ŋ
padulong	p a d u ŋ
padulong	p a d uː ŋ
padung	p a d uː ŋ
pagburos	p a ɡ b u ɾ o s
pagkaanaa	p a ɡ k a ʔ a n a ʔ a
pagkalalaki	p a ɡ k a l a l a k i
pagkamao	p a ɡ k a m a ʔ o
pagkatawo	p a ɡ k a t a w o
pagkuha	p ʌ ɡ k u h a ʔ
pagmabdos	p a ɡ m a b d o s
pagpamolitika	p a ɡ p a m o l i t i k a
pagpanagop	p a ɡ p a n a ɡ o p
pagpanigarilyo	p a ɡ p a n i ɡ a ɾ i l j o
pagpuno	p ʌ ɡ p u n ɔ ʔ
pagtuo	p a ɡ t u ʔ o
pagtupad	p a ɡ t u p a d
pahat	p a h a t
pahatanan	p a h a t a n a n
pahayahay	p a h a j a h a j
pahiluna	p a h i l u n a ʔ
pahiyom	p a h i j o m
pahulay	p a h u l a j
pahumot	p a h u m o t
pahutan	p a h u t a n
painit	p a ʔ i n i t
paisano	p a j s a n o
paklay	p a k l a j
pakyaw	p a k j a w
palahagok	p a l a h a ɡ o k
palahubog	p a l a h u b o ɡ
palaigit	p a l a ʔ i ɡ i t
palainom	p a l a ʔ i n o m
palaiyot	p a l a j j o t
palandong	p a l a n d o ŋ
palangga	p a l a ŋ ɡ a ʔ
palanggana	p a l a ŋ ɡ a n a
palaran	p a l a ɾ a n
palautog	p a l a w t o ɡ
palihog	p a l i h o ɡ
palihug	p a l i h u ɡ
paliya	p a l i j a
palkonet	p a l k o n e t
palong	p a l o ŋ
palwa	p a l w a
pamalaye	p a m a l a j e
pamalayi	p a m a l a j i
pamayot	p a m a j o t
pambata	p a m b a t a
pamilyado	p a m i l j a d o
pamilyar	p a m i l j a ɾ
pamuhi	p a m u h i ʔ
panadera	p a n a d e ɾ a
panadero	p a n a d e ɾ o
panda	p a n d a
pandak	p a n d a k
pangadye	p a ŋ a d j e ʔ
pangagad	p a ŋ a ɡ a d
pangala	p a ŋ a l a
pangalan	p a ŋ a l a n
panganod	p a ŋ a n o d
pangataposan	p a ŋ a t a p o s a n
pangga	p a ŋ ɡ a ʔ
pangguon	p a ŋ ɡ u ʔ o n
panginabuhian	p a ŋ i n a b u h i ʔ a n
pangitik	p a ŋ i t̪ i k
panglawas	p a ŋ l a w a s
panigarilyo	p a n i ɡ a ɾ i l j o
panihapon	p a n i h a p o n
paniudto	p a n i ʔ u d t o
pankeyk	p a n k e j k
pansat	p a n s a t
pantalon	p a n t a l o n
pantasma	p a n t a s m a
panti	p a n t i
pantihan	p a n t i h a n
panulay	p a n u l a j
panultihon	p a n u l t i h o n
panyaspanyas	p a n j a s p a n j a s
panyawan	p a n j a w a n
paragrap	p a ɾ a ɡ ɾ a p
parapente	p a ɾ a p e n t e
parapo	p a ɾ a p o
parat	p a ɾ a t
paraw	p a ɾ a w
parayeg	p a ɾ a j e ɡ
pari	p a ɾ i ʔ
parkinganan	p a ɾ k i ŋ a n a n
parlamento	p a ɾ l a m e n t o
partisipasyon	p a ɾ t i s i p a s j o n
pasaw	p a s a w
pasayan	p a s a d͡ʒ a n
pasaylo	p a s a j l o
pasipismo	p a s i p i s m o
pasipista	p a s i p i s t a
pastilan	p a s t i l a n
pastor	p a s t o ɾ
patadyong	p a t a d j o ŋ
pataka	p a t a k a ʔ
pataranan	p a t a ɾ a n a n
patay	p a t a j
patilya	p a t i l j a
patuka	p a t ɔ k a ʔ
patuka	p a t ɔ k ʌ ʔ
pautang	p a ʔ u t a ŋ
pawikan	p a w i k a n
payapaya	p a j a p a j a
payod	p a j o d
payong	p a d͡ʒ o ŋ
paypay	p a j p a j
pederasyon	p e d e ɾ a s j o n
perhuwisyo	p e ɾ h u i s j o
personal	p e ɾ s o n a l
perya	p e ɾ j a
petrolyo	p e t ɾ o l j o
petsahan	p e t s a h a n
piguratibo	p i ɡ u ɾ a t i b o
pigurin	p i ɡ u ɾ i n
pikit	p i k i t
pikot	p i k o t
pilak	p i l a k
pilapil	p i l a p i l
pilipog	p i l i p o ɡ
pilit	p i l i t
pilok	p i l o k
pinansyal	p i n a n s j a l
pinisi	p i n i s i ʔ
pinito	p i n i t o
pinulongan	p i n u l o ŋ a n
pinyahan	p i ɲ a h a n
pisikal	p i s i k a l
piskal	p i s k a l
pisti	p i s t i
pitik	p i t i k
pitlaw	p i t l a w
pitogo	p i t o ɡ o
pitsaanan	p i t s a ʔ a n a n
pitsel	p i t s e l
piyansa	p i a n s a
piyer	p i j e ɾ
piyesta	p i j e s t a
plangka	p l a ŋ k a
plano	p l a n o
planta	p l a n t a
plantsa	p l a n t s a
plas	p l̪ a s̪
plaslayt	p l a s l a j t
plema	p l e m a
pohon	p o h o n
polis	p o l i s
politika	p o l i t i k a
politikanhon	p o l i t i k a n h o n
porsento	p o ɾ s e n t o
porsiyento	p o ɾ s i j e n t o
posporo	p o s p o ɾ o
poste	p o s t e
prebensiyon	p ɾ e b e n s i j o n
prediksyon	p ɾ e d i k s i j o n
presidente	p ɾ e s i d e n t e
pribilehiyo	p ɾ i b i l e h i j o
printahanan	p ɾ i n t a h a n a n
prisohan	p ɾ i s o h a n
probinsiya	p ɾ o b i n s j a
programa	p ɾ o ɡ ɾ a m a
propedad	p ɾ o p e d a d
puasa	p u ʔ a s a
publikasyon	p u b l i k a s j o n
pudlos	p u d l o s
pudno	p u d n o
puga	p u ɡ a
pugaran	p u ɡ a ɾ a n
pughak	p u ɡ h a k
puhon	p u h o n
puhunan	p u h u n a n
puklo	p u k l o
pula	p u w a
pulas	p u l a s
pulgas	p u l ɡ a s
pulkas	p u l k a s
pulkas	p ʊ l k ɐ s
pulo	p u l o ʔ
pulong	p u l o ŋ
pulta	p u l t a
pultahan	p u l t a h a n
punda	p u n d a
pundasiyon	p u n d a s i j o n
pundir	p u n d i ɾ
punerarya	p u n e ɾ a ɾ j a
pungkay	p u ŋ k a j
pungko	p u ŋ k o ʔ
pungkopungko	p u ŋ k o ʔ p u ŋ k o ʔ
pungkoy	p u ŋ k o j
puno	p u n o ʔ
punyal	p u n j a l
pupa	p u p a
purok	p u ɾ o k
pusgay	p u s ɡ a j
pusil	p u s i l
puso	p u s o
puta	p u t a
putli	p u t l i ʔ
putol	p u t u l
puwa	p u a
puwede	p u w e d e
puyos	p u j o s
ra	ɾ a
ragbi	ɾ a ɡ b i
rajah	ɾ a d͡ʒ a
rajah	ɾ a h a
rambol	ɾ a m b o l
rambutan	ɾ a m b u t a n
ransiyo	ɾ a n s i j o
rayban	ɾ e i b a n
rayna	ɾ a j n a
reaksiyon	ɾ e ʔ a k s i j o n
reaksyon	ɾ e a k s j o n
rebaha	ɾ e b a h a
regadera	ɾ e ɡ a d e ɾ a
relasyon	ɾ e l a s j o n
relikyas	ɾ e l i k j a s
relokasyon	ɾ e l o k a s j o n
reorganisar	ɾ e ʔ o ɾ ɡ a n i s a ɾ
resibo	ɾ e s i b o
resolbar	ɾ e s o l b a ɾ
reyalista	ɾ e j a l i s t a
rido	ɾ i d o ʔ
risgo	ɾ i s ɡ o
rolyo	ɾ o l j o
rosaryo	ɾ o s a ɾ j o
rosquillos	ɾ̪ o s̪ k i l̪ j o s̪
rubi	ɾ u b i
rugby	ɾ a ɡ b i
ruler	ɾ u l e ɾ
sa	s a
sa	s a ʔ
sa	s aː
sa	s aː ʔ
saad	s a ʔ a d
sabong	s a b o ŋ
sagbot	s a ɡ b o t
saging	s a ɡ i ŋ
sagrado	s a ɡ ɾ a d o
sakate	s a k a t e
sakayanan	s a k a j a n a n
sakayanon	s a k a j a n o n
sakhangin	s a k h a ŋ i n
sakto	s a k t o
sakyanan	s a k j a n a n
salabotan	s a l a b o t a n
salakot	s a l a k o t
salan	s a l a n
salapi	s a l a p i ʔ
salatan	s a l a t a n
salbabida	s a l b a b i d a
salikwaot	s a l i k w a ʔ o t
saliot	s a l j o t
salir	s a l i ɾ
salom	s a l o m
saluwal	s a l u w a l
samad	s a m a d
sambag	s a m b a ɡ
samin	s a m i n
sampay	s a m p a j
sampol	s a m p o l
sampurado	s a m p u ɾ a d o
samsuy	s a m s u i
sanag	s a n a ɡ
sandayong	s a n d a j o ŋ
sangaganan	s a ŋ a ɡ a n a n
sangay	s a ŋ a j
sanggano	s a ŋ ɡ a n o
sanggumay	s a ŋ ɡ u m a j
sanglit	s a ŋ l i t
sano	s a n o
santilmo	s a n t i l m o
saong	s a ʔ o ŋ
sapi	s a p ɪ ʔ
sapot	s̪ a p o t̪
sapot	s̪ a p o ʔ t̪
sardinas	s a ɾ d i n a s
saro	s a ɾ o
sarsahanan	s a ɾ s a h a n a n
sawog	s a w o ɡ
sawsawan	s a w s a w a n
saya	s a j a
sayal	s a j a l
sayaw	s a d͡ʒ a w
sayawanan	s a j a w a n a n
saybit	s a j b i t
saydwok	s a j d w o k
sayhanan	s a j h a n a n
saylo	s a j l o
sayop	s a j o p
segurado	s e ɡ u ɾ a d o
sekondarya	s e k o n d a ɾ j a
seksyon	s e k s j o n
sekundarya	s e k u n d a ɾ j a
selpon	s e l p o n
semento	s e m e n t o
semester	s e m e s t e ɾ
semilya	s e m i l j a
senado	s e n a d o
sensiyo	s e n s i d͡ʒ o
sensiyo	s e n s i j o
senyora	s e n j o ɾ a
sepulturero	s e p u l t u ɾ e ɾ o
seremonyas	s e ɾ e m o n j a s
serenata	s e ɾ e n a t a
serye	s e ɾ j e
shakoy	ʃ aː k o ɪ̯
sibilyan	s i b i l j a n
sibsibanan	s i b s i b a n a n
sibuyas	s i b u d͡ʒ a s
sibuyas	s i b u j a s
sibya	s i b j a
sida	s i d a
sidlakan	s i d l a k a n
