istituto,ʔistiˈtuto,ʔɪs.t̪ɪˈt̪uː.t̪o
istokada,ʔistoˈkada,ʔɪs.t̪oˈxaː.d̪ɐ
istorbo,ʔisˈtoɾbo,ʔɪsˈt̪oɾ.bo
istorya,ʔisˈtoɾja,ʔɪsˈt̪oɾ.jɐ
istoryador,ʔistoɾjaˈdoɾ,ʔɪs.t̪oɾ.jɐˈd̪oɾ
istoryograpiya,ʔistoɾjoɡɾaˈpia,ʔɪs.t̪oɾ.jo.ɡɾɐˈpiː.jɐ
istraktura,ʔistɾakˈtuɾa,ʔɪs.t̪ɾɐkˈt̪uː.ɾɐ
istrand,ʔisˈtɾand,ʔɪsˈt̪ɾan̪d̪
istratehiya,ʔistɾateˈhia,ʔɪs.t̪ɾɐ.t̪ɛˈhiː.jɐ
istres,ʔisˈtɾes,ʔɪsˈt̪ɾɛs
istretser,ʔisˈtɾet͡ʃeɾ,ʔɪsˈt̪ɾɛː.t͡ʃɛɾ
istrikto,ʔisˈtɾikto,ʔɪsˈt̪ɾik.t̪o
istroberi,ʔisˈtɾobeɾi,ʔɪsˌt̪ɾoː.bɛˈɾɪ
istrok,ʔisˈtɾok,ʔɪsˈt̪ɾok̚
istrowk,ʔisˈtɾowk,ʔɪsˈt̪ɾoʊ̯k
istukada,ʔistuˈkada,ʔɪs.t̪ʊˈxaː.d̪ɐ
isuksok,ʔisukˈsok,ʔɪ.sʊkˈsok̚
isulat,ʔiˈsulat,ʔɪˈsuː.lɐt̪̚
isumbong,ʔisumˈboŋ,ʔɪ.sʊmˈboŋ
isuot,ʔisuˈʔot,ʔɪ.sʊˈʔot̪̚
iswad,ʔisˈwad,ʔɪsˈwad̪̚
isyu,ˈʔisju,ˈʔiː.ʃʊ
it-bulaga,ˌʔitbulaˈɡaʔ,ˌʔɪt̪bʊ.lɐˈɣaʔ
itaas,ʔitaˈʔas,ʔɪ.t̪ɐˈʔas
itaboy,ʔitaˈboj,ʔɪ.t̪ɐˈboɪ̯
itago,ʔiˈtaɡoʔ,ʔɪˈt̪aː.ɣoʔ
itak,ʔiˈtak,ʔɪˈt̪ak̚
itakas,ʔiˈtakas,ʔɪˈt̪aː.xɐs
itala,ʔitaˈlaʔ,ʔɪ.t̪ɐˈlaʔ
itali,ʔiˈtaliʔ,ʔɪˈt̪aː.lɪʔ
italik,ʔiˈtalik,ʔɪˈt̪aː.lɪk̚
italiko,ʔiˈtaliko,ʔɪˌt̪aː.lɪˈxo
itanggi,ʔitaŋˈɡi,ʔɪ.t̪ɐŋˈɡɪ
itanim,ʔitaˈnim,ʔɪ.t̪ɐˈn̪ɪm
itapat,ʔitaˈpat,ʔɪ.t̪ɐˈpat̪̚
itapon,ʔiˈtapon,ʔɪˈt̪aː.pon̪
itatag,ʔitaˈtaɡ,ʔɪ.t̪ɐˈt̪aɡ̚
itatakas,ʔitaˈtakas,ʔɪ.t̪ɐˈt̪aː.xɐs
itay,ʔiˈtaj,ʔɪˈt̪aɪ̯
iterasyon,ʔiteɾasˈjon,ʔɪ.t̪ɛ.ɾɐˈʃon̪
iti,ˈʔiti,ˈʔiː.t̪ɪ
itik,ˈʔitik,ˈʔiː.t̪ɪk̚
itim,ʔiˈtim,ʔɪˈt̪ɪm
itinakas,ʔitiˈnakas,ʔɪ.t̪ɪˈn̪aː.xɐs
itinalik,ʔitiˈnalik,ʔɪ.t̪ɪˈn̪aː.lɪk̚
itinanim,ʔitinaˈnim,ʔɪ.t̪ɪ.n̪ɐˈn̪ɪm
itinatakas,ʔitinaˈtakas,ʔɪ.t̪ɪ.n̪ɐˈt̪aː.xɐs
itindi,ʔitinˈdi,ʔɪ.t̪ɪn̪ˈd̪ɪ
itineraryo,ʔitineˈɾaɾjo,ʔɪ.t̪ɪ.n̪ɛˈɾaɾ.jo
iting,ˈʔitiŋ,ˈʔiː.t̪ɪŋ
itiwalag,ʔitiwaˈlaɡ,ʔɪ.t̪ɪ.wɐˈlaɡ̚
itlo,ʔitˈlo,ʔɪt̪ˈl̪o
itlog,ʔitˈloɡ,ʔɪt̪ˈl̪oɡ̚
itlog-na-maalat,ʔitˌloɡnamaˈʔalat,ʔɪt̪ˌl̪oɡn̪ɐmɐˈʔaː.lɐt̪̚
itmo,ʔitˈmo,ʔɪt̪ˈmo
ito,ʔiˈto,ʔɪˈt̪o
itoy,ʔiˈtoj,ʔɪˈt̪oɪ̯
itsa,ʔiˈt͡ʃa,ʔɪtˈt͡ʃa
itsura,ʔiˈt͡ʃuɾa,ʔɪtˈt͡ʃuː.ɾɐ
itubig,ʔiˈtubiɡ,ʔɪˈt̪uː.bɪɡ̚
itulad,ʔiˈtulad,ʔɪˈt̪uː.lɐd̪̚
itulog,ʔiˈtuloɡ,ʔɪˈt̪uː.loɡ̚
iunlad,ʔiʔunˈlad,ʔɪ.ʔʊn̪ˈlad̪̚
iusli,ʔiʔusˈliʔ,ʔɪ.ʔʊsˈlɪʔ
iuwi,ʔiʔuˈiʔ,ʔɪ.ʔʊˈwɪʔ
iwak,ˈʔiwak,ˈʔiː.wɐk̚
iwal,ˈʔiwal,ˈʔiː.wɐl
iwan,ˈʔiwan,ˈʔiː.wɐn̪
iwanan,ʔiˈwanan,ʔɪˈwaː.n̪ɐn̪
iwang,ˈʔiwaŋ,ˈʔiː.wɐŋ
iwas,ˈʔiwas,ˈʔiː.wɐs
iwas-pusoy,ˌʔiwaspuˈsoj,ˌʔiː.wɐspʊˈsoɪ̯
iwi,ˈʔiwi,ˈʔiː.wɪ
iyag,ʔiˈaɡ,ʔɪˈjaɡ̚
iyak,ʔiˈak,ʔɪˈjak̚
iyak-tawa,ʔiˌakˈtawa,ʔɪˌjakˈt̪aː.wɐ
iyakin,ˌʔiˈakin,ˌʔiːˈjaː.xɪn̪
iyelo,ʔiˈelo,ʔɪˈjɛː.lo
iyero,ʔiˈeɾo,ʔɪˈjɛː.ɾo
iyo,ʔiˈo,ʔɪˈjo
jabol,d͡ʒaˈbol,d͡ʒɐˈbol
jaket,ˈd͡ʒaket,ˈd͡ʒaː.xɛt̪̚
jakol,d͡ʒaˈkol,d͡ʒɐˈxol
janitor,ˈd͡ʒanitoɾ,ˌd͡ʒaː.n̪ɪˈt̪oɾ
japayuki,d͡ʒapaˈjuki,d͡ʒɐ.pɐˈjuː.xɪ
japorms,d͡ʒaˈpoɾms,d͡ʒɐˈpoɹms
jejemon,ˈd͡ʒed͡ʒemon,ˌd͡ʒɛː.d͡ʒɛˈmon̪
jologs,ˈd͡ʒoloɡs,ˈd͡ʒoː.loɡs
jowa,ˈd͡ʒoaʔ,ˈd͡ʒoː.wɐʔ
judo,ˈd͡ʒudo,ˈd͡ʒuː.d̪o
julalay,d͡ʒuˈlalaj,d͡ʒʊˈlaː.laɪ̯
junakis,d͡ʒuˈnakis,d͡ʒʊˈn̪aː.xɪs
junjun,ˈd͡ʒund͡ʒun,ˈd͡ʒun̪.d͡ʒʊn̪
jusko,d͡ʒusˈko,d͡ʒʊsˈko
ka,ka,kɐ
kaabat-usap,kaˌʔabatˈʔusap,kɐˌʔaː.bɐt̪ˈʔuː.sɐp̚
kaabisado,kaʔabiˈsado,kɐ.ʔɐ.bɪˈsaː.d̪o
kaabnormalan,kaʔabnoɾmaˈlan,kɐ.ʔɐb.n̪oɾ.mɐˈlan̪
kaabsurduhan,kaʔabˌsuɾduˈhan,kɐ.ʔɐbˌsuɾ.d̪ʊˈhan̪
kaagad,kaʔaˈɡad,kɐ.ʔɐˈɣad̪̚
kaagaw,kaˈʔaɡaw,kɐˈʔaː.ɣaʊ̯
kaagnasan,kaʔaɡnaˈsan,kɐ.ʔɐɡ.n̪ɐˈsan̪
kaagulo,kaʔaˈɡulo,kɐ.ʔɐˈɣuː.lo
kaakit-akit,kaˌʔakitˈʔakit,kɐˌʔaː.xɪt̪ˈʔaː.xɪt̪̚
kaakuhan,kaʔaˈkuhan,kɐ.ʔɐˈxuː.hɐn̪
kaalaman,kaʔalaˈman,kɐ.ʔɐ.lɐˈman̪
kaalan,kaˈʔalan,kɐˈʔaː.lɐn̪
kaalibay,kaʔaˈlibaj,kɐ.ʔɐˈliː.baɪ̯
kaalit,kaˈʔalit,kɐˈʔaː.lɪt̪̚
kaalkaldihan,kaʔalˌkaldiˈhan,kɐ.ʔɐlˌkal.d̪ɪˈhan̪
kaalunya,kaˈʔalunjaʔ,kɐˌʔaː.lʊnˈɲaʔ
kaalyado,kaʔalˈjado,kɐ.ʔɐlˈjaː.d̪o
kaanak,kaˈʔanak,kɐˈʔaː.n̪ɐk̚
kaanib,kaˈʔanib,kɐˈʔaː.n̪ɪb̚
kaanimalan,kaʔanimaˈlan,kɐ.ʔɐ.n̪ɪ.mɐˈlan̪
kaano-ano,kaˌanoˈʔano,kɐˌaː.n̪oˈʔaː.n̪o
kaantiguhan,kaʔantiˈɡuhan,kɐ.ʔɐn̪.t̪ɪˈɣuː.hɐn̪
kaapid-bahay,kaʔaˌpidˈbahaj,kɐ.ʔɐˌpɪd̪ˈbaː.haɪ̯
kaarawan,kaʔaɾaˈwan,kɐ.ʔɐ.ɾɐˈwan̪
kaasiduhan,kaˌʔasiduˈhan,kɐˌʔaː.sɪ.d̪ʊˈhan̪
kaasiman,kaʔaˈsiman,kɐ.ʔɐˈsiː.mɐn̪
kaawa-awa,kaˌʔawaʔˈʔawaʔ,kɐˌʔaː.wɐʔˈʔaː.wɐʔ
kaawaan,kaʔaˈwaʔan,kɐ.ʔɐˈwaː.ʔɐn̪
kaaway,kaˈʔawaj,kɐˈʔaː.waɪ̯
kaaya-aya,kaˌʔajaˈʔaja,kɐˌʔaː.jɐˈʔaː.jɐ
kaayawan,kaʔajaˈwan,kɐ.ʔɐ.jɐˈwan̪
kaayo,kaˈʔajoʔ,kɐˈʔaː.joʔ
kaba,kaˈba,kɐˈba
kababaan,kabaˈbaʔan,kɐ.bɐˈbaː.ʔɐn̪
kababaang-loob,kabaˌbaʔaŋloˈʔob,kɐ.bɐˌbaː.ʔɐn̪loˈʔob̚
kababaihan,kababaˈʔihan,kɐ.bɐ.bɐˈʔiː.hɐn̪
kababata,kabaˈbataʔ,kɐ.bɐˈbaː.t̪ɐʔ
kababawan,kabaˈbawan,kɐ.bɐˈbaː.wɐn̪
kababayan,kabaˈbajan,kɐ.bɐˈbaː.jɐn̪
kabado,kaˈbado,kɐˈbaː.d̪o
kabag,ˈkabaɡ,ˈkaː.bɐɡ̚
kabagabagan,kabaɡaˈbaɡan,kɐ.bɐ.ɣɐˈbaː.ɣɐn̪
kabagang,kabaˈɡaŋ,kɐ.bɐˈɣaŋ
kabagong-tauhan,kaˌbaɡoŋtaˈʔuhan,kɐˌbaː.ɣon̪t̪ɐˈʔuː.hɐn̪
kabaguhan,kabaˈɡuhan,kɐ.bɐˈɣuː.hɐn̪
kabaguntauhan,kabaɡuntaˈʔuhan,kɐ.bɐ.ɣʊn̪.t̪ɐˈʔuː.hɐn̪
kabahayan,kabahaˈjan,kɐ.bɐ.hɐˈjan̪
kabaian,kabaˈʔiʔan,kɐ.bɐˈʔiː.ʔɐn̪
kabaiyoan,kabaʔioˈʔan,kɐ.bɐ.ʔɪ.joˈʔan̪
kabaiyuan,kabaʔiuˈʔan,kɐ.bɐ.ʔɪ.jʊˈʔan̪
kabaka,kaˈbaka,kɐˈbaː.xɐ
kabaklaan,kabaklaˈʔan,kɐ.bɐk.lɐˈʔan̪
kabaktan,kabakˈtan,kɐ.bɐkˈt̪an̪
kabalagan,kabaˈlaɡan,kɐ.bɐˈlaː.ɣɐn̪
kabalian,kabaˈliʔan,kɐ.bɐˈliː.ʔɐn̪
kabaligtaran,kabaliɡtaˈɾan,kɐ.bɐ.lɪɡ.t̪ɐˈɾan̪
kabalikan,kabaliˈkan,kɐ.bɐ.lɪˈxan̪
kabalintunaan,kabalintuˈnaʔan,kɐ.bɐ.lɪn̪.t̪ʊˈn̪aː.ʔɐn̪
kabaliwagan,kabaliwaˈɡan,kɐ.bɐ.lɪ.wɐˈɣan̪
kabaliwan,kabaliˈwan,kɐ.bɐ.lɪˈwan̪
kabalulan,kabaluˈlan,kɐ.bɐ.lʊˈlan̪
kabalyero,kabalˈjeɾo,kɐ.bɐlˈjɛː.ɾo
kabalyo,kaˈbaljo,kɐˈbal.jo
kaban,kaˈban,kɐˈban̪
kabanata,kabaˈnataʔ,kɐ.bɐˈn̪aː.t̪ɐʔ
kabandayan,kabandaˈjan,kɐ.bɐn̪.d̪ɐˈjan̪
kabaong,kaˈbaʔoŋ,kɐˈbaː.ʔoŋ
kabaret,ˌkabaˈɾet,ˌkaː.bɐˈɾɛt̪̚
kabaretista,kabaɾeˈtista,kɐ.bɐ.ɾɛˈt̪is.t̪ɐ
kabarkada,kabaɾˈkada,kɐ.bɐɾˈkaː.d̪ɐ
kabaro,kaˈbaɾoʔ,kɐˈbaː.ɾoʔ
kabasangal,kabaˈsaŋal,kɐ.bɐˈsaː.ŋɐl
kabastusan,kabastuˈsan,kɐ.bɐs.t̪ʊˈsan̪
kabata,kaˈbataʔ,kɐˈbaː.t̪ɐʔ
kabataan,kabaˈtaʔan,kɐ.bɐˈt̪aː.ʔɐn̪
kabatakang-kumot,kabataˌkaŋˈkumot,kɐ.bɐ.t̪ɐˌxaŋˈkuː.mot̪̚
kabatiran,kabaˈtiɾan,kɐ.bɐˈt̪iː.ɾɐn̪
kabatlayaan,kabatlaˈjaʔan,kɐ.bɐt̪.l̪ɐˈjaː.ʔɐn̪
kabato,kabaˈto,kɐ.bɐˈt̪o
kabatuganan,kabatuˈɡanan,kɐ.bɐ.t̪ʊˈɣaː.n̪ɐn̪
kabawasan,kabawaˈsan,kɐ.bɐ.wɐˈsan̪
kabay,ˈkabaj,ˈkaː.baɪ̯
kabayan,kaˈbajan,kɐˈbaː.jɐn̪
kabayanihan,kabajaˈnihan,kɐ.bɐ.jɐˈn̪iː.hɐn̪
kabayinan,kabaˈjinan,kɐ.bɐˈjiː.n̪ɐn̪
kabayiyan,kabaˈjian,kɐ.bɐˈjiː.jɐn̪
kabayo,kaˈbajo,kɐˈbaː.jo
kabayong-dagat,kaˌbajoŋˈdaɡat,kɐˌbaː.jon̪ˈd̪aː.ɣɐt̪̚
kabayuan,kabajuˈʔan,kɐ.bɐ.jʊˈʔan̪
kabayuhan,ˌkabajuˈhan,ˌkaː.bɐ.jʊˈhan̪
kaberdehan,kaˈbeɾdehan,kɐˌbɛɾ.d̪ɛˈhan̪
kabesa,kaˈbesa,kɐˈbɛː.sɐ
kabesado,kabeˈsado,kɐ.bɛˈsaː.d̪o
kabesera,kabeˈseɾa,kɐ.bɛˈsɛː.ɾɐ
kabesilya,kabeˈsilja,kɐ.bɛˈsil.jɐ
kabibe,kaˈbibe,kɐˈbiː.bɛ
kabibeng-tainga,kaˌbibeŋtajˈŋa,kɐˌbiː.bɛn̪t̪aɪ̯ˈŋa
kabibi,kaˈbibi,kɐˈbiː.bɪ
kabibili,kaˌbibiˈli,kɐˌbiː.bɪˈlɪ
kabibing-tainga,kaˌbibiŋtajˈŋa,kɐˌbiː.bɪn̪t̪aɪ̯ˈŋa
kabig,ˈkabiɡ,ˈkaː.bɪɡ̚
kabigha-bighani,kabiɡˌhabiɡˈhaniʔ,kɐ.bɪɡˌhaː.bɪɡˈhaː.n̪ɪʔ
kabiglaan,kabiɡlaˈʔan,kɐ.bɪɡ.lɐˈʔan̪
kabiguan,kaˌbiˈɡuʔan,kɐˌbiːˈɣuː.ʔɐn̪
kabihasnan,kabihasˈnan,kɐ.bɪ.hɐsˈn̪an̪
kabil,ˈkabil,ˈkaː.bɪl
kabila,kabiˈlaʔ,kɐ.bɪˈlaʔ
kabilaang-lapi,ˌkabiˌlaʔaŋˈlapiʔ,ˌkaː.bɪˌlaː.ʔɐn̪ˈlaː.pɪʔ
kabili,kabiˈli,kɐ.bɪˈlɪ
kabilihan,ˌkabiˈlihan,ˌkaː.bɪˈliː.hɐn̪
kabilin-bilinan,kabiˌlinbiˈlinan,kɐ.bɪˌlɪmbɪˈliː.n̪ɐn̪
kabilugan,kabiˈluɡan,kɐ.bɪˈluː.ɣɐn̪
kabinet,ˈkabinet,ˌkaː.bɪˈn̪ɛt̪̚
kabinian,kabiˈniʔan,kɐ.bɪˈn̪iː.ʔɐn̪
kabisa,kaˈbisa,kɐˈbiː.sɐ
kabisado,kabiˈsado,kɐ.bɪˈsaː.d̪o
kabisera,kabiˈseɾa,kɐ.bɪˈsɛː.ɾɐ
kabisi,kabiˈsiʔ,kɐ.bɪˈsɪʔ
kabisilya,kabiˈsilja,kɐ.bɪˈsil.jɐ
kabisote,kabiˈsote,kɐ.bɪˈsoː.t̪ɛ
kabit,kaˈbit,kɐˈbɪt̪̚
kabituinan,kabituʔiˈnan,kɐ.bɪ.t̪ʊ.ʔɪˈn̪an̪
kable,ˈkable,ˈkaː.blɛ
kablekotse,ˌkableˈkot͡ʃe,ˌkaː.blɛˈxoː.t͡ʃɛ
kabo,ˈkabo,ˈkaː.bo
kabog,kaˈboɡ,kɐˈboɡ̚
kabogera,kaboˈɡeɾa,kɐ.boˈɣɛː.ɾɐ
kabriya,kabˈɾia,kɐbˈɾiː.jɐ
kabuhayan,kabuˈhajan,kɐ.bʊˈhaː.jɐn̪
kabuhos-utang,kaˌbuhosˈʔutaŋ,kɐˌbuː.hosˈʔuː.t̪ɐŋ
kabukiran,kabuˈkiɾan,kɐ.bʊˈxiː.ɾɐn̪
kabulagsakan,kabulaɡsaˈkan,kɐ.bʊ.lɐɡ.sɐˈxan̪
kabulastugan,kabulastuˈɡan,kɐ.bʊ.lɐs.t̪ʊˈɣan̪
kabuluhan,kabuluˈhan,kɐ.bʊ.lʊˈhan̪
kabulukan,kabuluˈkan,kɐ.bʊ.lʊˈxan̪
kabunegro,ˌkabuˈneɡɾo,ˌkaː.bʊˈn̪ɛː.ɡɾo
kabungguang-balikat,ˌkabuŋˌɡuʔaŋbaˈlikat,ˌkaː.bʊŋˌɡuː.ʔɐmbɐˈliː.xɐt̪̚
kabunyian,kabunjiˈʔan,kɐ.bʊn.ɲɪˈʔan̪
kabuoan,kabuʔoˈʔan,kɐ.bʊ.ʔoˈʔan̪
kabuoang-katawan,kabuʔoˌʔaŋkataˈwan,kɐ.bʊ.ʔoˌʔaŋkɐ.t̪ɐˈwan̪
kabuoran,kabuʔoˈɾan,kɐ.bʊ.ʔoˈɾan̪
kaburata,ˌkabuˈɾata,ˌkaː.bʊˈɾaː.t̪ɐ
kaburatahin,ˌkabuɾaˈtahin,ˌkaː.bʊ.ɾɐˈt̪aː.hɪn̪
kabut-o,kabutˈʔo,kɐ.bʊt̪ˈʔo
kabute,kabuˈte,kɐ.bʊˈt̪ɛ
kabutehan,kabuteˈhan,kɐ.bʊ.t̪ɛˈhan̪
kabuti,kabuˈti,kɐ.bʊˈt̪ɪ
kabutihan,kabuˈtihan,kɐ.bʊˈt̪iː.hɐn̪
kabutihang-loob,kabuˌtihaŋloˈʔob,kɐ.bʊˌt̪iː.hɐn̪loˈʔob̚
kabutihang-palad,kabuˌtihaŋˈpalad,kɐ.bʊˌt̪iː.hɐmˈpaː.lɐd̪̚
kabuto,kabuˈto,kɐ.bʊˈt̪o
kabutse,kabuˈt͡ʃe,kɐ.bʊtˈt͡ʃɛ
kabuuan,kabuʔuˈʔan,kɐ.bʊ.ʔʊˈʔan̪
kabuuran,kabuʔuˈɾan,kɐ.bʊ.ʔʊˈɾan̪
kabuwanan,kabuˈanan,kɐˈbwaː.n̪ɐn̪
kabuyaw,kaˈbujaw,kɐˈbuː.jaʊ̯
kachakahan,kat͡ʃaˈkahan,kɐt.t͡ʃɐˈxaː.hɐn̪
kachat,kaˈt͡ʃat,kɐtˈt͡ʃat̪̚
kada,ˈkada,ˈkaː.d̪ɐ
kadagibalingan,kadaɡibaliˈŋan,kɐ.d̪ɐ.ɣɪ.bɐ.lɪˈŋan̪
kadagsinan,kadaɡsiˈnan,kɐ.d̪ɐɡ.sɪˈn̪an̪
kadalahiraan,kadalahiˈɾaʔan,kɐ.d̪ɐ.lɐ.hɪˈɾaː.ʔɐn̪
kadapat-dapat,kaˌdapatˈdapat,kɐˌd̪aː.pɐt̪ˈd̪aː.pɐt̪̚
kadaupang-palad,kadaˌʔupaŋˈpalad,kɐ.d̪ɐˌʔuː.pɐmˈpaː.lɐd̪̚
kadayaan,kadaˈjaʔan,kɐ.d̪ɐˈjaː.ʔɐn̪
kadena,kaˈdena,kɐˈd̪ɛː.n̪ɐ
kadena-perpetwa,kaˌdenapeɾˈpetwa,kɐˌd̪ɛː.n̪ɐpɛɾˈpɛt̪.wɐ
kadete,kaˈdete,kɐˈd̪ɛː.t̪ɛ
kadeyt,kaˈdejt,kɐˈd̪eɪ̯t̪
kadiliman,kadiˈliman,kɐ.d̪ɪˈliː.mɐn̪
kadiri,kaˈdiɾi,kɐˈd̪iː.ɾɪ
kadmiyo,ˈkadmio,ˈkad̪.mjo
kadre,ˈkadɾe,ˈkad̪.ɾɛ
kaduda-duda,kaˌdudaˈduda,kɐˌd̪uː.d̪ɐˈd̪uː.d̪ɐ
kadugo,kaduˈɡoʔ,kɐ.d̪ʊˈɣoʔ
kaduseo,kaduˈseo,kɐ.d̪ʊˈsɛː.jo
kaduwagan,kaduaˈɡan,kɐ.d̪wɐˈɣan̪
kadyos,kadˈjos,kɐdˈd͡ʒos
kadyot,kadˈjot,kɐdˈd͡ʒot̪̚
kaedad,kaʔeˈdad,kɐ.ʔɛˈd̪ad̪̚
kaeskuwela,kaʔeskuˈela,kɐ.ʔɛsˈkwɛː.lɐ
kagab-i,kaɡabˈʔi,kɐ.ɣɐbˈʔɪ
kagabi,kaɡaˈbi,kɐ.ɣɐˈbɪ
kagad,ˈkaɡad,ˈkaː.ɣɐd̪̚
kagagaw-an,kaɡaɡawˈʔan,kɐ.ɣɐ.ɣaʊ̯ˈʔan̪
kagagawan,kaɡaɡaˈwan,kɐ.ɣɐ.ɣɐˈwan̪
kagahapon,kaɡaˈhapon,kɐ.ɣɐˈhaː.pon̪
kagahasaan,kaɡahaˈsaʔan,kɐ.ɣɐ.hɐˈsaː.ʔɐn̪
kagalang-galang,kaˌɡalaŋˈɡalaŋ,kɐˌɣaː.lɐŋˈɡaː.lɐŋ
kagalang-galangan,kaˌɡalaŋɡaˈlaŋan,kɐˌɣaː.lɐŋɡɐˈlaː.ŋɐn̪
kagalingan,kaɡaˈliŋan,kɐ.ɣɐˈliː.ŋɐn̪
kagalit,kaɡaˈlit,kɐ.ɣɐˈlɪt̪̚
kagamitan,kaɡamiˈtan,kɐ.ɣɐ.mɪˈt̪an̪
kagampan,kaɡamˈpan,kɐ.ɣɐmˈpan̪
kagamulan,kaɡamuˈlan,kɐ.ɣɐ.mʊˈlan̪
kaganapan,kaɡanaˈpan,kɐ.ɣɐ.n̪ɐˈpan̪
kagandahan,kaɡanˈdahan,kɐ.ɣɐn̪ˈd̪aː.hɐn̪
kagandahang-loob,kaɡanˌdahaŋloˈʔob,kɐ.ɣɐn̪ˌd̪aː.hɐn̪loˈʔob̚
kaganina,kaɡaˈnina,kɐ.ɣɐˈn̪iː.n̪ɐ
kagat,kaˈɡat,kɐˈɣat̪̚
kagat-labi,kaˌɡatˈlabiʔ,kɐˌɣat̪ˈl̪aː.bɪʔ
kagaw,ˈkaɡaw,ˈkaː.ɣaʊ̯
kagawad,kaˈɡawad,kɐˈɣaː.wɐd̪̚
kagawaran,ˌkaɡawaˈɾan,ˌkaː.ɣɐ.wɐˈɾan̪
kagaya,kaˈɡaja,kɐˈɣaː.jɐ
kagayutan,kaɡajuˈtan,kɐ.ɣɐ.jʊˈt̪an̪
kagigising,kaɡiˈɡisiŋ,kɐ.ɣɪˈɣiː.sɪŋ
kagila-gilalas,kaɡiˌlaɡilaˈlas,kɐ.ɣɪˌlaɣɪ.lɐˈlas
kagilagilalas,kaɡilaɡilaˈlas,kɐ.ɣɪ.lɐ.ɣɪ.lɐˈlas
kagiliran,kaɡiˈliɾan,kɐ.ɣɪˈliː.ɾɐn̪
kaginoohan,kaɡinoʔoˈhan,kɐ.ɣɪ.n̪o.ʔoˈhan̪
kaginsa-ginsa,kaɡinˌsaɡinˈsa,kɐ.ɣɪn̪ˌsaɣɪn̪ˈsa
kaginuhan,kaɡiˈnuhan,kɐ.ɣɪˈn̪uː.hɐn̪
kagipitan,kaɡiˈpitan,kɐ.ɣɪˈpiː.t̪ɐn̪
kagisnan,kaɡisˈnan,kɐ.ɣɪsˈn̪an̪
kagitingan,kaɡiˈtiŋan,kɐ.ɣɪˈt̪iː.ŋɐn̪
kagitnaan,kaɡitˈnaʔan,kɐ.ɣɪt̪ˈn̪aː.ʔɐn̪
kagubatan,kaɡuˈbatan,kɐ.ɣʊˈbaː.t̪ɐn̪
kagulangan,kaɡuˈlaŋan,kɐ.ɣʊˈlaː.ŋɐn̪
kaguluhan,kaˌɡuˈluhan,kɐˌɣuːˈluː.hɐn̪
kaguruan,kaɡuɾuˈʔan,kɐ.ɣʊ.ɾʊˈʔan̪
kagustuhan,kaɡusˈtuhan,kɐ.ɣʊsˈt̪uː.hɐn̪
kagutuman,kaɡuˈtuman,kɐ.ɣʊˈt̪uː.mɐn̪
kagyat,kaɡˈjat,kɐɡˈjat̪̚
kaha,ˈkaha,ˈkaː.hɐ
kahab-an,kahabˈʔan,kɐ.hɐbˈʔan̪
kahabaan,kahaˈbaʔan,kɐ.hɐˈbaː.ʔɐn̪
kahabagan,kahabaˈɡan,kɐ.hɐ.bɐˈɣan̪
kahalagahan,kahalaɡaˈhan,kɐ.hɐ.lɐ.ɣɐˈhan̪
kahalayan,kahaˈlajan,kɐ.hɐˈlaː.jɐn̪
kahalili,kahaˈlili,kɐ.hɐˈliː.lɪ
kahandaan,kahandaˈʔan,kɐ.hɐn̪.d̪ɐˈʔan̪
kahapon,kaˈhapon,kɐˈhaː.pon̪
kaharian,kahaɾiˈʔan,kɐ.hɐ.ɾɪˈʔan̪
kahasik,kahaˈsik,kɐ.hɐˈsɪk̚
kahawig,kahaˈwiɡ,kɐ.hɐˈwɪɡ̚
kahayagan,kahajaˈɡan,kɐ.hɐ.jɐˈɣan̪
kahel,kaˈhel,kɐˈhɛl
kahelada,kaheˈlada,kɐ.hɛˈlaː.d̪ɐ
kahenyuhan,kaˌhenjuˈhan,kɐˌhɛː.ɲʊˈhan̪
kahera,kaˈheɾa,kɐˈhɛː.ɾɐ
kahero,kaˈheɾo,kɐˈhɛː.ɾo
kahetilya,kaheˈtilja,kɐ.hɛˈt̪il.jɐ
kahi,ˈkahiʔ,ˈkaː.hɪʔ
kahig,ˈkahiɡ,ˈkaː.hɪɡ̚
kahigin,kaˈhiɡin,kɐˈhiː.ɣɪn̪
kahihian,kahihiˈʔan,kɐ.hɪ.hɪˈʔan̪
kahihinatnan,kaˌhihinatˈnan,kɐˌhiː.hɪ.n̪ɐt̪ˈn̪an̪
kahihiy-an,kahihijˈʔan,kɐ.hɪ.hɪjˈʔan̪
kahihiyaan,kahihiaˈʔan,kɐ.hɪ.hjɐˈʔan̪
kahihiyan,kahihiˈan,kɐ.hɪˈhjan̪
kahil,kaˈhil,kɐˈhɪl
kahilagaan,kahilaˈɡaʔan,kɐ.hɪ.lɐˈɣaː.ʔɐn̪
kahimanawari,ˌkahimanaˈwaɾiʔ,ˌkaː.hɪ.mɐ.n̪ɐˈwaː.ɾɪʔ
kahina-hinala,kahiˌnahiˈnalaʔ,kɐ.hɪˌn̪ahɪˈn̪aː.lɐʔ
kahinaan,kahiˈnaʔan,kɐ.hɪˈn̪aː.ʔɐn̪
kahinaang-loob,kahiˌnaʔaŋloˈʔob,kɐ.hɪˌn̪aː.ʔɐn̪loˈʔob̚
